kernel,source,source_token,standalone_c,fixture_scalar_types,fixture_shape_macros,operation_summary,reviewed_semantic_family,current_match,current_match_scope,current_implementation_class,current_implementation_detail,counts_as_library_reuse,linalg_ops,residual_loops,closest_library,closest_api,relationship,whole_kernel_coverage,semantic_constraints,rank_layout_constraints,required_compiler_work,confidence,priority,notes,evidence_url,alternative_libraries,current_backend_support,compiler_gap_class
aten_spdiags_cpu,aten/src/ATen/native/cpu/SparseFactories.cpp,_spdiags_kernel_cpu,issues/aten_c_kernels/aten_spdiags_cpu.c,float/int,D=5; N=16,indexed_data_movement: _spdiags_kernel,indexed_data_movement,memset_zero_2D_f32,PARTIAL_STAGE_ONLY,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,1,2,CUB,DeviceSelect or sort/reduce-by-key primitives,BUILDING_BLOCKS_ONLY,supported indexing stages,"bounds/negative indices, duplicate destinations, atomic reduction, determinism and write order",index arrays and flattened affine addressing; patch operations need index generation,finish raising residual loops; then indexed-op semantic matcher + collision proof or reduce-by-key composition,HIGH,MEDIUM,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_spherical_bessel_j0,aten/src/ATen/native/cpu/spherical_bessel_j0.cpp,spherical_bessel_j0_kernel,issues/aten_c_kernels/aten_spherical_bessel_j0.c,float,N=4096,special_function: spherical_bessel_j0_kernel,special_function,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,none,no public whole-tensor NVIDIA library operation,NO_PUBLIC_LIBRARY_EQUIVALENT,none,scalar CUDA math/libdevice or recurrences are not a host-callable tensor library implementation,not applicable,retain raised code or permit a generated/custom GPU kernel,HIGH,NONE,A scalar device function may exist; that is not a link-only tensor-library lowering.,,scalar CUDA math/libdevice or generated kernel (not a link-only tensor API),NO_PUBLIC_LIBRARY_BACKEND_POSSIBLE,NO_LINK_ONLY_LIBRARY_ROUTE
aten_spmm_reduce_arg_cpu,aten/src/ATen/native/cpu/SpmmReduceKernel.cpp,spmm_reduce_arg_kernel,issues/aten_c_kernels/aten_spmm_reduce_arg_cpu.c,float/int,ROWS=16; INNER=32; COLS=24; NNZ=96,sparse_linear_algebra: spmm_reduce_arg_kernel,sparse_linear_algebra,,NONE,NO_IMPLEMENTATION,no emitted launch,no,0,3,cuSPARSE,SpMV/SpMM/SpGEMM/SDDMM,SUBSET_WITH_CONSTRAINTS,whole for standardized sparse algebra,"reduction operator (usually plus-times), duplicate entries, sortedness, transpose and alpha/beta","supported COO/CSR/CSC/BSR formats, index widths, data types and layouts",finish raising residual loops; then sparse descriptor extraction + cuSPARSE generic-API backend,HIGH,HIGHEST,,https://docs.nvidia.com/cuda/cusparse/index.html,CUB sort/segmented-reduce for nonstandard sparse semantics,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_spmm_reduce_backward_input_arg_cpu,aten/src/ATen/native/cpu/SpmmReduceKernel.cpp,spmm_reduce_backward_input_arg_kernel,issues/aten_c_kernels/aten_spmm_reduce_backward_input_arg_cpu.c,float/int,ROWS=16; INNER=32; COLS=24; NNZ=96,sparse_linear_algebra: spmm_reduce_backward_input_arg_kernel,sparse_linear_algebra,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,1,2,cuSPARSE,SpMV/SpMM/SpGEMM/SDDMM,SUBSET_WITH_CONSTRAINTS,whole for standardized sparse algebra,"reduction operator (usually plus-times), duplicate entries, sortedness, transpose and alpha/beta","supported COO/CSR/CSC/BSR formats, index widths, data types and layouts",finish raising residual loops; then sparse descriptor extraction + cuSPARSE generic-API backend,HIGH,HIGHEST,,https://docs.nvidia.com/cuda/cusparse/index.html,CUB sort/segmented-reduce for nonstandard sparse semantics,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_spmm_reduce_backward_input_cpu,aten/src/ATen/native/cpu/SpmmReduceKernel.cpp,spmm_reduce_backward_input_kernel,issues/aten_c_kernels/aten_spmm_reduce_backward_input_cpu.c,float/int,ROWS=16; INNER=32; COLS=24; NNZ=96,indexed_data_movement: spmm_reduce_backward_input_kernel,indexed_data_movement,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,2,CUB,DeviceSelect or sort/reduce-by-key primitives,BUILDING_BLOCKS_ONLY,supported indexing stages,"bounds/negative indices, duplicate destinations, atomic reduction, determinism and write order",index arrays and flattened affine addressing; patch operations need index generation,finish raising residual loops; then indexed-op semantic matcher + collision proof or reduce-by-key composition,HIGH,MEDIUM,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_spmm_reduce_backward_other_arg_cpu,aten/src/ATen/native/cpu/SpmmReduceKernel.cpp,spmm_reduce_backward_other_arg_kernel,issues/aten_c_kernels/aten_spmm_reduce_backward_other_arg_cpu.c,float/int,ROWS=16; INNER=32; COLS=24; NNZ=96,sparse_linear_algebra: spmm_reduce_backward_other_arg_kernel,sparse_linear_algebra,memset_zero_2D_f32,PARTIAL_STAGE_ONLY,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,1,2,cuSPARSE,SpMV/SpMM/SpGEMM/SDDMM,SUBSET_WITH_CONSTRAINTS,whole for standardized sparse algebra,"reduction operator (usually plus-times), duplicate entries, sortedness, transpose and alpha/beta","supported COO/CSR/CSC/BSR formats, index widths, data types and layouts",finish raising residual loops; then sparse descriptor extraction + cuSPARSE generic-API backend,HIGH,HIGHEST,,https://docs.nvidia.com/cuda/cusparse/index.html,CUB sort/segmented-reduce for nonstandard sparse semantics,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_spmm_reduce_backward_other_cpu,aten/src/ATen/native/cpu/SpmmReduceKernel.cpp,spmm_reduce_backward_other_kernel,issues/aten_c_kernels/aten_spmm_reduce_backward_other_cpu.c,float/int,ROWS=16; INNER=32; COLS=24; NNZ=96,sparse_linear_algebra: spmm_reduce_backward_other_kernel,sparse_linear_algebra,memset_zero_2D_f32,PARTIAL_STAGE_ONLY,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,1,3,cuSPARSE,SpMV/SpMM/SpGEMM/SDDMM,SUBSET_WITH_CONSTRAINTS,whole for standardized sparse algebra,"reduction operator (usually plus-times), duplicate entries, sortedness, transpose and alpha/beta","supported COO/CSR/CSC/BSR formats, index widths, data types and layouts",finish raising residual loops; then sparse descriptor extraction + cuSPARSE generic-API backend,HIGH,HIGHEST,,https://docs.nvidia.com/cuda/cusparse/index.html,CUB sort/segmented-reduce for nonstandard sparse semantics,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_spmm_reduce_cpu,aten/src/ATen/native/cpu/SpmmReduceKernel.cpp,spmm_reduce_kernel,issues/aten_c_kernels/aten_spmm_reduce_cpu.c,float/int,ROWS=16; INNER=32; COLS=24; NNZ=96,sparse_linear_algebra: spmm_reduce_kernel,sparse_linear_algebra,,NONE,NO_IMPLEMENTATION,no emitted launch,no,0,3,cuSPARSE,SpMV/SpMM/SpGEMM/SDDMM,SUBSET_WITH_CONSTRAINTS,whole for standardized sparse algebra,"reduction operator (usually plus-times), duplicate entries, sortedness, transpose and alpha/beta","supported COO/CSR/CSC/BSR formats, index widths, data types and layouts",finish raising residual loops; then sparse descriptor extraction + cuSPARSE generic-API backend,HIGH,HIGHEST,,https://docs.nvidia.com/cuda/cusparse/index.html,CUB sort/segmented-reduce for nonstandard sparse semantics,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_std_var_all_cpu,aten/src/ATen/native/ReduceOps.cpp,std_var_all_cpu,issues/aten_c_kernels/aten_std_var_all_cpu.c,float,N=1024,reduction: std_var_all,reduction,cudnnReduceSum_f32,PARTIAL_STAGE_ONLY,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,2,0,cuTENSOR,cutensorCreateReduction plus elementwise stages,BUILDING_BLOCKS_ONLY,reduction stage,variance/norm/mean scaling or nested metadata requires extra stages; reduction order may differ,regular affine tensor modes/strides and supported reduction operator,"preserve current partial match and partition residual graph; then raise stages, partition graph, and lower generic reduction descriptors",HIGH,MEDIUM,,https://docs.nvidia.com/cuda/cutensor/latest/api/cutensor.html,CUB segmented/device reduction; cuDNN graph; NPP flat-signal statistics,GENERAL_CUTENSOR_BACKEND_ABSENT_CUTENSORNET_IS_NOT_EQUIVALENT,GRAPH_PARTITION_RESIDUAL_THEN_LIBRARY_LOWERING
aten_std_var_cpu,aten/src/ATen/native/cpu/ReduceOpsKernel.cpp,std_var_kernel_impl,issues/aten_c_kernels/aten_std_var_cpu.c,float/int,R=32; K=64,reduction: std_var_kernel_impl,reduction,cudnnReduceSum_f32,PARTIAL_STAGE_ONLY,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,2,1,cuTENSOR,cutensorCreateReduction plus elementwise stages,BUILDING_BLOCKS_ONLY,reduction stage,variance/norm/mean scaling or nested metadata requires extra stages; reduction order may differ,regular affine tensor modes/strides and supported reduction operator,"finish raising residual loops; then raise stages, partition graph, and lower generic reduction descriptors",HIGH,MEDIUM,,https://docs.nvidia.com/cuda/cutensor/latest/api/cutensor.html,CUB segmented/device reduction; cuDNN graph; NPP flat-signal statistics,GENERAL_CUTENSOR_BACKEND_ABSENT_CUTENSORNET_IS_NOT_EQUIVALENT,RAISING_THEN_LIBRARY_LOWERING
aten_take_cpu,aten/src/ATen/native/cpu/IndexKernel.cpp,take_kernel,issues/aten_c_kernels/aten_take_cpu.c,float/int,R=32; K=64; S=128,indexed_data_movement: take_kernel,indexed_data_movement,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,CUB,DeviceSelect or sort/reduce-by-key primitives,BUILDING_BLOCKS_ONLY,supported indexing stages,"bounds/negative indices, duplicate destinations, atomic reduction, determinism and write order",index arrays and flattened affine addressing; patch operations need index generation,indexed-op semantic matcher + collision proof or reduce-by-key composition,HIGH,MEDIUM,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,MULTI_CALL_COMPOSITION_NOT_MATCHER_ONLY
aten_topk_cpu,aten/src/ATen/native/cpu/SortingKernel.cpp,topk_kernel,issues/aten_c_kernels/aten_topk_cpu.c,float/int,R=16; K=64; TOP=8,ordering_selection: topk_kernel,ordering_selection,cudaCopy2D_f32_tensor,PARTIAL_STAGE_ONLY,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,4,3,CUB,DeviceRadixSort/SegmentedRadixSort/Select/RLE,BUILDING_BLOCKS_ONLY,sort/search/select stages,"stable ordering, NaNs, first-index/tie policy, multidimensional axes and returned indices",contiguous keys or explicit segments; arbitrary strided axes need layout conversion,finish raising residual loops; then CUB backend + operation-specific composition,HIGH,MEDIUM,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_trigamma,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,trigamma_kernel,issues/aten_c_kernels/aten_trigamma.c,float,N=4096,random_distribution: trigamma_kernel,random_distribution,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,cuRAND,uniform/normal/lognormal/Poisson/Sobol generators,SUBSET_WITH_CONSTRAINTS,random draw stage or whole distribution subset,"ATen Philox generator state, seed/offset advancement, reproducibility and exact transform must match",cuRAND output type/count/alignment; many distributions need a transform,RNG-state proof + cuRAND backend; compose unsupported transforms,HIGH,LOW,,https://docs.nvidia.com/cuda/curand/host-api-overview.html,none identified with stronger whole-kernel semantics,LIBRARY_BACKEND_ABSENT,LEGALITY_SPECIALIZATION_AND_BACKEND
aten_tril_indices_cpu,aten/src/ATen/native/TensorFactories.cpp,tril_indices_cpu,issues/aten_c_kernels/aten_tril_indices_cpu.c,int,N=32; K=(N*(N+1),index_generation: tril_indices,index_generation,,NONE,NO_IMPLEMENTATION,no emitted launch,no,0,2,CUB,cudaMemcpy*/Memset or CUB building blocks,BUILDING_BLOCKS_ONLY,regular contiguous stages,"concatenation, combinations, diagonal/mask/index formulas need multiple calls or transforms",contiguous/regular pitched copies; arbitrary indexing is not memcpy,finish raising residual loops; then shape specialization and multi-call composition,HIGH,LOW,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_triu_indices_cpu,aten/src/ATen/native/TensorFactories.cpp,triu_indices_cpu,issues/aten_c_kernels/aten_triu_indices_cpu.c,int,N=32; K=(N*(N+1),index_generation: triu_indices,index_generation,,NONE,NO_IMPLEMENTATION,no emitted launch,no,0,2,CUB,cudaMemcpy*/Memset or CUB building blocks,BUILDING_BLOCKS_ONLY,regular contiguous stages,"concatenation, combinations, diagonal/mask/index formulas need multiple calls or transforms",contiguous/regular pitched copies; arbitrary indexing is not memcpy,finish raising residual loops; then shape specialization and multi-call composition,HIGH,LOW,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_triu_mask_cpu,aten/src/ATen/native/Itertools.cpp,_triu_mask,issues/aten_c_kernels/aten_triu_mask_cpu.c,int,M=32; N=32,index_generation: _triu_mask,index_generation,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,CUB,cudaMemcpy*/Memset or CUB building blocks,BUILDING_BLOCKS_ONLY,regular contiguous stages,"concatenation, combinations, diagonal/mask/index formulas need multiple calls or transforms",contiguous/regular pitched copies; arbitrary indexing is not memcpy,shape specialization and multi-call composition,HIGH,LOW,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,MULTI_CALL_COMPOSITION_NOT_MATCHER_ONLY
aten_triu_tril_batch_cpu,aten/src/ATen/native/TriangularOps.cpp,apply_triu_tril,issues/aten_c_kernels/aten_triu_tril_batch_cpu.c,float/int,B=4; M=32; N=24,index_generation: apply_triu_tril,index_generation,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,CUB,cudaMemcpy*/Memset or CUB building blocks,BUILDING_BLOCKS_ONLY,regular contiguous stages,"concatenation, combinations, diagonal/mask/index formulas need multiple calls or transforms",contiguous/regular pitched copies; arbitrary indexing is not memcpy,shape specialization and multi-call composition,HIGH,LOW,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,MULTI_CALL_COMPOSITION_NOT_MATCHER_ONLY
aten_triu_tril_single_cpu,aten/src/ATen/native/TriangularOps.cpp,apply_triu_tril_single,issues/aten_c_kernels/aten_triu_tril_single_cpu.c,float/int,M=32; N=24,triangular_mask: apply_triu_tril_single,triangular_mask,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,cuDNN,pointwise/reduction/matmul operation graph,BUILDING_BLOCKS_ONLY,arithmetic stages,"complete formula, index/label rules, state mutation, reductions and backward outputs",only graph nodes/layouts supported by cuDNN,extract and partition expression/stage graph; validate plan or keep raised code,HIGH,LOW,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,none identified with stronger whole-kernel semantics,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,MULTI_CALL_COMPOSITION_NOT_MATCHER_ONLY
aten_unfold3d_acc_cpu,aten/src/ATen/native/Unfold3d.cpp,Unfold3dAccKernelImpl,issues/aten_c_kernels/aten_unfold3d_acc_cpu.c,float,C=2; D=6; H=7; W=8; K=3,patch_extract_scatter: Unfold3dAccKernelImpl,patch_extract_scatter,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,CUB,DeviceSelect or sort/reduce-by-key primitives,BUILDING_BLOCKS_ONLY,supported indexing stages,"bounds/negative indices, duplicate destinations, atomic reduction, determinism and write order",index arrays and flattened affine addressing; patch operations need index generation,indexed-op semantic matcher + collision proof or reduce-by-key composition,HIGH,MEDIUM,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,MULTI_CALL_COMPOSITION_NOT_MATCHER_ONLY
aten_unfold3d_copy_cpu,aten/src/ATen/native/Unfold3d.cpp,Unfold3dCopyKernelImpl,issues/aten_c_kernels/aten_unfold3d_copy_cpu.c,float,C=2; D=6; H=7; W=8; K=3,patch_extract_scatter: Unfold3dCopyKernelImpl,patch_extract_scatter,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,CUB,DeviceSelect or sort/reduce-by-key primitives,BUILDING_BLOCKS_ONLY,supported indexing stages,"bounds/negative indices, duplicate destinations, atomic reduction, determinism and write order",index arrays and flattened affine addressing; patch operations need index generation,indexed-op semantic matcher + collision proof or reduce-by-key composition,HIGH,MEDIUM,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,MULTI_CALL_COMPOSITION_NOT_MATCHER_ONLY
aten_unfold3d_zero_acc_cpu,aten/src/ATen/native/Unfold3d.cpp,Unfold3dZeroPaddingAccKernelImpl,issues/aten_c_kernels/aten_unfold3d_zero_acc_cpu.c,float,C=2; D=8; H=9; W=10; K=3,patch_extract_scatter: Unfold3dZeroPaddingAccKernelImpl,patch_extract_scatter,,NONE,NO_IMPLEMENTATION,no emitted launch,no,0,8,CUB,DeviceSelect or sort/reduce-by-key primitives,BUILDING_BLOCKS_ONLY,supported indexing stages,"bounds/negative indices, duplicate destinations, atomic reduction, determinism and write order",index arrays and flattened affine addressing; patch operations need index generation,finish raising residual loops; then indexed-op semantic matcher + collision proof or reduce-by-key composition,HIGH,MEDIUM,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_unfold3d_zero_copy_cpu,aten/src/ATen/native/Unfold3d.cpp,Unfold3dZeroPaddingCopyKernelImpl,issues/aten_c_kernels/aten_unfold3d_zero_copy_cpu.c,float,C=2; D=8; H=9; W=10; K=3,patch_extract_scatter: Unfold3dZeroPaddingCopyKernelImpl,patch_extract_scatter,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,CUB,DeviceSelect or sort/reduce-by-key primitives,BUILDING_BLOCKS_ONLY,supported indexing stages,"bounds/negative indices, duplicate destinations, atomic reduction, determinism and write order",index arrays and flattened affine addressing; patch operations need index generation,indexed-op semantic matcher + collision proof or reduce-by-key composition,HIGH,MEDIUM,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,MULTI_CALL_COMPOSITION_NOT_MATCHER_ONLY
aten_unfold_backward_cpu,aten/src/ATen/native/cpu/UnfoldBackwardKernel.cpp,unfold_backward_cpu_kernel,issues/aten_c_kernels/aten_unfold_backward_cpu.c,float,N=32; SIZE=64; STEP=2,patch_extract_scatter: unfold_backward_kernel,patch_extract_scatter,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,2,0,CUB,DeviceSelect or sort/reduce-by-key primitives,BUILDING_BLOCKS_ONLY,supported indexing stages,"bounds/negative indices, duplicate destinations, atomic reduction, determinism and write order",index arrays and flattened affine addressing; patch operations need index generation,preserve current partial match and partition residual graph; then indexed-op semantic matcher + collision proof or reduce-by-key composition,HIGH,MEDIUM,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,GRAPH_PARTITION_RESIDUAL_THEN_LIBRARY_LOWERING
aten_unfolded2d_acc_cpu,aten/src/ATen/native/cpu/Unfold2d.cpp,unfolded2d_acc_kernel,issues/aten_c_kernels/aten_unfolded2d_acc_cpu.c,float,C=2; H=8; W=8; KH=3; KW=3; OH=6; OW=6,patch_extract_scatter: unfolded2d_acc_kernel,patch_extract_scatter,,NONE,NO_IMPLEMENTATION,no emitted launch,no,2,0,CUB,DeviceSelect or sort/reduce-by-key primitives,BUILDING_BLOCKS_ONLY,supported indexing stages,"bounds/negative indices, duplicate destinations, atomic reduction, determinism and write order",index arrays and flattened affine addressing; patch operations need index generation,indexed-op semantic matcher + collision proof or reduce-by-key composition,HIGH,MEDIUM,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,MULTI_CALL_COMPOSITION_NOT_MATCHER_ONLY
aten_unique_bool_cpu,aten/src/ATen/native/Unique.cpp,unique_cpu_bool_template,issues/aten_c_kernels/aten_unique_bool_cpu.c,int,N=1024,ordering_selection: unique_bool_template,ordering_selection,,NONE,NO_IMPLEMENTATION,no emitted launch,no,0,1,CUB,DeviceRadixSort/SegmentedRadixSort/Select/RLE,BUILDING_BLOCKS_ONLY,sort/search/select stages,"stable ordering, NaNs, first-index/tie policy, multidimensional axes and returned indices",contiguous keys or explicit segments; arbitrary strided axes need layout conversion,finish raising residual loops; then CUB backend + operation-specific composition,HIGH,MEDIUM,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_unique_consecutive_cpu,aten/src/ATen/native/Unique.cpp,unique_consecutive_cpu_template,issues/aten_c_kernels/aten_unique_consecutive_cpu.c,int,N=1024,ordering_selection: unique_consecutive_template,ordering_selection,,NONE,NO_IMPLEMENTATION,no emitted launch,no,0,1,CUB,DeviceRadixSort/SegmentedRadixSort/Select/RLE,BUILDING_BLOCKS_ONLY,sort/search/select stages,"stable ordering, NaNs, first-index/tie policy, multidimensional axes and returned indices",contiguous keys or explicit segments; arbitrary strided axes need layout conversion,finish raising residual loops; then CUB backend + operation-specific composition,HIGH,MEDIUM,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_unique_dim_impl_cpu,aten/src/ATen/native/Unique.cpp,_unique_dim_cpu_impl,issues/aten_c_kernels/aten_unique_dim_impl_cpu.c,float/int,R=128; C=16,ordering_selection: _unique_dim_impl,ordering_selection,,NONE,NO_IMPLEMENTATION,no emitted launch,no,3,1,CUB,DeviceRadixSort/SegmentedRadixSort/Select/RLE,BUILDING_BLOCKS_ONLY,sort/search/select stages,"stable ordering, NaNs, first-index/tie policy, multidimensional axes and returned indices",contiguous keys or explicit segments; arbitrary strided axes need layout conversion,finish raising residual loops; then CUB backend + operation-specific composition,HIGH,MEDIUM,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_unique_dim_template_cpu,aten/src/ATen/native/Unique.cpp,_unique_dim_cpu_template,issues/aten_c_kernels/aten_unique_dim_template_cpu.c,float/int,R=128; C=16,ordering_selection: _unique_dim_template,ordering_selection,,NONE,NO_IMPLEMENTATION,no emitted launch,no,3,1,CUB,DeviceRadixSort/SegmentedRadixSort/Select/RLE,BUILDING_BLOCKS_ONLY,sort/search/select stages,"stable ordering, NaNs, first-index/tie policy, multidimensional axes and returned indices",contiguous keys or explicit segments; arbitrary strided axes need layout conversion,finish raising residual loops; then CUB backend + operation-specific composition,HIGH,MEDIUM,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_unique_sorted_cpu,aten/src/ATen/native/Unique.cpp,unique_cpu_sorted_template,issues/aten_c_kernels/aten_unique_sorted_cpu.c,int,N=1024,ordering_selection: unique_sorted_template,ordering_selection,,NONE,NO_IMPLEMENTATION,no emitted launch,no,0,3,CUB,DeviceRadixSort/SegmentedRadixSort/Select/RLE,BUILDING_BLOCKS_ONLY,sort/search/select stages,"stable ordering, NaNs, first-index/tie policy, multidimensional axes and returned indices",contiguous keys or explicit segments; arbitrary strided axes need layout conversion,finish raising residual loops; then CUB backend + operation-specific composition,HIGH,MEDIUM,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_unpack_pivots_cpu,aten/src/ATen/native/BatchLinearAlgebraKernel.cpp,unpack_pivots_cpu_kernel,issues/aten_c_kernels/aten_unpack_pivots_cpu.c,int,N=128,matrix_factorization: unpack_pivots_kernel,matrix_factorization,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,1,cuSOLVER,dense eig/LU/QR helper APIs,BUILDING_BLOCKS_ONLY,factorization or helper stage,the extracted helper may only reflect/unpack pivots rather than perform the factorization,cuSOLVER column-major dense layouts/types/workspaces,finish raising residual loops; then recognize enclosing factorization; helper alone is not a cuSOLVER call,HIGH,LOW,,https://docs.nvidia.com/cuda/cusolver/contents.html,none identified with stronger whole-kernel semantics,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_unsafe_index_cpu,aten/src/ATen/native/TensorAdvancedIndexing.cpp,_unsafe_index,issues/aten_c_kernels/aten_unsafe_index_cpu.c,float/int,N=512,indexed_data_movement: _unsafe_index,indexed_data_movement,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,CUB,DeviceSelect or sort/reduce-by-key primitives,BUILDING_BLOCKS_ONLY,supported indexing stages,"bounds/negative indices, duplicate destinations, atomic reduction, determinism and write order",index arrays and flattened affine addressing; patch operations need index generation,indexed-op semantic matcher + collision proof or reduce-by-key composition,HIGH,MEDIUM,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,MULTI_CALL_COMPOSITION_NOT_MATCHER_ONLY
aten_upper_bound_cpu,aten/src/ATen/native/Bucketization.cpp,cus_upper_bound,issues/aten_c_kernels/aten_upper_bound_cpu.c,float/int,N=256; M=128,search: cus_upper_bound,search,,NONE,NO_IMPLEMENTATION,no emitted launch,no,0,2,CUB,DeviceRadixSort/SegmentedRadixSort/Select/RLE,BUILDING_BLOCKS_ONLY,sort/search/select stages,"stable ordering, NaNs, first-index/tie policy, multidimensional axes and returned indices",contiguous keys or explicit segments; arbitrary strided axes need layout conversion,finish raising residual loops; then CUB backend + operation-specific composition,HIGH,MEDIUM,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
